address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
92635,"Cafe Fleury","Weinbergsweg 20, Berlin, Germany",restaurant,Berlin,52.531128,13.402185,http://tour-pedia.org/api/getPlaceDetails?id=92635,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92635
"Bergmannstraße 93",restaurant,92636,52.48939423,13.392263158414,Berlin,"Aki Tatsu - Sushi & More",4ade02dcf964a520576721e3,0,"Sushi Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92636
"Prinzessinnenstr. 19-20",restaurant,92638,52.502677016003,13.412205753003,Berlin,betahaus,4ade1144f964a520ce7221e3,0,"Coworking Space",http://tour-pedia.org/api/getPlaceDetails?id=92638,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92638
"Kopenhagener Str. 16",restaurant,92641,52.549105222538,13.40789502474,Berlin,Kohlenquelle,4ade2c76f964a520987321e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92641,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92641
"Kastanienallee 49",restaurant,92646,52.534152639813,13.405342607494,Berlin,"W - Der Imbiss",4ade320cf964a520cf7321e3,0,"Vegetarian / Vegan Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92646,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92646
"Sonntagstraße 2",restaurant,92647,52.504706,13.467538,Berlin,"Burgers Berlin",4adf5841f964a520a77921e3,0,"Burger Joint",http://tour-pedia.org/api/getPlaceDetails?id=92647,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92647
"Weinbergsweg 8",restaurant,92648,52.531035,13.402553,Berlin,"Cafe Galao",4adf59d3f964a520bc7921e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92648,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92648
"Zossener Straße 34",restaurant,92653,52.490624514601,13.394140687878,Berlin,"Cuccuma Espresso & Focaccia",4adf5c28f964a520dd7921e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=92653,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92653
"Alte Schönhauser Str. 6",restaurant,92654,52.527631884323,13.40808391571,Berlin,YamYam,4adf5ea4f964a520f57921e3,0,"Korean Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92654,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92654
"Kollwitzstrasse 42",restaurant,92655,52.534105158202,13.415609946943,Berlin,Meierei,4adf5f97f964a520fb7921e3,0,"Swiss Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92655,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92655
"Torstr. 134",restaurant,92657,52.529582,13.399968,Berlin,DUDU,4adf602ff964a520047a21e3,0,"Vietnamese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92657,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92657
92664,Vapiano,"Mittelstraße 51, Berlin, Germany",restaurant,Berlin,52.517891,13.387531,http://tour-pedia.org/api/getPlaceDetails?id=92664,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92664
92665,"Starbucks Coffee House","Friedrichstraße 61, Berlin, Germany",restaurant,Berlin,52.511045,13.389945,http://tour-pedia.org/api/getPlaceDetails?id=92665,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92665
92666,Starbucks,"Friedrichstraße 96, Berlin, Germany",restaurant,Berlin,52.51945,13.388631,http://tour-pedia.org/api/getPlaceDetails?id=92666,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92666
"Rosenthaler Str. 68",restaurant,92669,52.528664392482,13.402375543551,Berlin,Transit,4ae1976ef964a5205a8621e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92669,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92669
"Hermannstr. 51",restaurant,92682,52.478023315263,13.425765037537,Berlin,BackWERK,4ae8069cf964a52006ae21e3,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=92682,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92682
92683,"Fleischerei Domke","Warschauer Straße 64, Berlin, Germany",restaurant,Berlin,52.510419,13.452039,http://tour-pedia.org/api/getPlaceDetails?id=92683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92683
"Göhrener Str. 5",restaurant,92688,52.541737753563,13.42136166483,Berlin,"Café Restaurant Osswald",4ae96c3af964a520d6b421e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92688
"Marheinekeplatz 15",restaurant,92695,52.48922643,13.395738,Berlin,Matzbach,4aead457f964a5203fbc21e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92695,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92695
Adalbertstr.10,restaurant,92697,52.500945387739,13.4190356403,Berlin,"Hasir Restaurant",4aeaeb5ef964a520a8bc21e3,0,"Turkish Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92697,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92697
"Straße des 17. Juni 100",restaurant,92698,52.513972,13.337225,Berlin,"Burger King",4aeb122bf964a520d4bd21e3,0,"Burger Joint",http://tour-pedia.org/api/getPlaceDetails?id=92698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92698
92706,"Toca Rouge","Torstraße 195, Berlin, Germany",restaurant,Berlin,52.528265,13.391905,http://tour-pedia.org/api/getPlaceDetails?id=92706,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92706
"Westfaelische Str. 59",restaurant,92708,52.496081,13.29555776,Berlin,Asia-Imbiss,4aedae57f964a5201fce21e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92708,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92708
"Luxemburger Straße 9",restaurant,92715,52.544476289043,13.354408514357,Berlin,"Coffeebar Beuth HS",4aee8980f964a520fcd321e3,0,"College Cafeteria",http://tour-pedia.org/api/getPlaceDetails?id=92715,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92715
"Rudi-Dutschke-Str. 23",restaurant,92734,52.506811877194,13.392095587852,Berlin,"Taz Café",4af07d1bf964a52098dc21e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92734,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92734
"Hallesches Ufer 32",restaurant,92756,52.498898,13.385649,Berlin,"Wirtshaus am Ufer - WAU",4af2b5bdf964a5204de821e3,0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=92756,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92756
"Gleimstr. 18",restaurant,92765,52.547344565392,13.40891,Berlin,"GOA II",4af31420f964a52068ea21e3,0,"Indian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92765,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92765
92772,"Balzac Coffee","Schönhauser Allee 116",restaurant,Berlin,52.549746980972,13.41336786747,http://tour-pedia.org/api/getPlaceDetails?id=92772,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92772
"Frankfurteralle 61",restaurant,92775,52.514692383693,13.466662420372,Berlin,Bacca,4af401a6f964a520ccef21e3,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=92775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92775
"Schoenhauser Allee 186 A",restaurant,92777,52.529284735844,13.410055940812,Berlin,"Gianni Gillone Pasta Bar & Ital. Feinkost",4af40ca3f964a520e7ef21e3,0,"Deli / Bodega",http://tour-pedia.org/api/getPlaceDetails?id=92777,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92777
"Neue Schönhauser Straße 10",restaurant,92782,52.524671,13.403425,Berlin,CARAS,4af45026f964a5203ff121e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=92782,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92782
"Schloßstr. 7-10",restaurant,92783,52.462833,13.326124,Berlin,"Karstadt LeBuffet",4af450a0f964a52041f121e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=92783,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92783
"Boxhagener Str. 29",restaurant,92790,52.512587,13.458681,Berlin,"Curry Box",4af4aca3f964a520f7f421e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92790,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92790
Schreinerstrasse,restaurant,92794,52.516612595679,13.468594551086,Berlin,"Bäckerei Pistoria al Forno",4af524c0f964a5206cf821e3,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=92794,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92794
"Tucholskystr. 33",restaurant,92798,52.526388044502,13.393435580731,Berlin,"Keyser Soze",4af54d3af964a520c4f821e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92798
92801,Hofcafé,"Chausseestr. 15",restaurant,Berlin,52.416676,13.146253533333,http://tour-pedia.org/api/getPlaceDetails?id=92801,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92801
"Wollankstr. 133",restaurant,92804,52.568975,13.399951,Berlin,"Bistro Eßtilo",4af578bcf964a52049f921e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92804,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92804
"Rosenthaler Str. 40-41",restaurant,92805,52.523972773097,13.4028446287,Berlin,Starbucks,4af57bd7f964a5205bf921e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=92805,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92805
,restaurant,92806,52.468972718202,13.435264662046,Berlin,Drydock,4af57e5df964a52065f921e3,0,"Home (private)",http://tour-pedia.org/api/getPlaceDetails?id=92806,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92806
"Kurfürstendamm 26a",restaurant,92807,52.503246041189,13.327724933624,Berlin,Starbucks,4af586f8f964a52098f921e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=92807,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92807
92813,IKEA,"Sachsendamm 47",restaurant,Berlin,52.46985722513,13.367320304692,http://tour-pedia.org/api/getPlaceDetails?id=92813,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92813
"Münzstr. 3",restaurant,92818,52.524199658958,13.40920397178,Berlin,ComViet,4af5d524f964a5207dfd21e3,0,"Vietnamese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92818,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92818
"Pappelallee 73",restaurant,92824,52.544012090477,13.415336608887,Berlin,"Café Butter",4af5ff75f964a520f7ff21e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=92824,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92824
"Mommsenstrasse 45",restaurant,92825,52.503491284949,13.307878223398,Berlin,"Mommsen Eck - Haus der 100 Biere",4af60162f964a520120022e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92825,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92825
"Olivaer Platz 10",restaurant,92834,52.499082369475,13.316486794154,Berlin,"Mr. Hai Kabuki",4af727b3f964a5207f0622e3,0,"Sushi Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92834
"Schlüterstr. 36",restaurant,92835,52.502307,13.316976,Berlin,Set's,4af7296af964a520a10622e3,0,"Breakfast Spot",http://tour-pedia.org/api/getPlaceDetails?id=92835,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92835
"Werderscher Markt 11",restaurant,92839,52.515241519282,13.397752046585,Berlin,"ARCOTEL John F Berlin",4af7ed56f964a520880a22e3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=92839,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92839
"Alte Schönhauser Str. 13",restaurant,92842,52.526825438563,13.407916056957,Berlin,Makoto,4af7f638f964a520980a22e3,0,"Japanese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92842,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92842
"Pflügerstr. 67",restaurant,92843,52.491364942857,13.42875914148,Berlin,Liberda,4af809d6f964a520c60a22e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92843,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92843
92845,"Die Garbe","Frankfurter Allee 40, Berlin, Germany",restaurant,Berlin,52.514772,13.462342,http://tour-pedia.org/api/getPlaceDetails?id=92845,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92845
Rankestr.1,restaurant,92848,52.503928684216,13.335316270994,Berlin,"Restorante Ferris",4af86cb9f964a520240d22e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92848,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92848
"Kronprinzessinnenweg 252",restaurant,92857,52.421232461929,13.178143501281,Berlin,"Kebab Haus",4af9c114f964a520f21322e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92857
"Brunnenstr. 44",restaurant,92858,52.537060464952,13.397015489256,Berlin,"Raja Jooseppi",4af9c1eff964a520fb1322e3,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=92858,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92858
"Kurfürstendamm 225",restaurant,92859,52.503587134125,13.330158079981,Berlin,"Alt-Berliner Biersalon",4af9fb1cf964a520b81522e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92859,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92859
"Kantstr. 154",restaurant,92867,52.505368506231,13.327660560608,Berlin,BagCo,4afad90ef964a520001922e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92867,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92867
"Rykestr. 45",restaurant,92869,52.536513,13.42067,Berlin,"NO FIRE NO GLORY Kaffee Bar",4afafa28f964a520071a22e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=92869,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92869
"Hufelandstraße 20",restaurant,92875,52.531691612512,13.43207359314,Berlin,Spreegold,4afc43f6f964a520022122e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92875,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92875
"Wühlischstr. 39a",restaurant,92876,52.509012376422,13.459566235542,Berlin,"Pasta Presti",4afc47cef964a5201b2122e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92876,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92876
92884,"The Sixties Diner","Oranienburgerstr. 11",restaurant,Berlin,52.523796,13.39956,http://tour-pedia.org/api/getPlaceDetails?id=92884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92884
92885,Burgeramt,"Krossener Straße 22, Berlin, Germany",restaurant,Berlin,52.510271,13.4596,http://tour-pedia.org/api/getPlaceDetails?id=92885,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92885
92893,Salut,"Schlesische Straße 1, Berlin, Germany",restaurant,Berlin,52.500588,13.441854,http://tour-pedia.org/api/getPlaceDetails?id=92893,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92893
"Invalidenstr. 112",restaurant,92899,52.530542917205,13.383321762085,Berlin,MarcAnn's,4b011b31f964a520bd4122e3,0,"Sandwich Place",http://tour-pedia.org/api/getPlaceDetails?id=92899,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92899
"Schlesische Str. 36",restaurant,92901,52.49961,13.444731,Berlin,Sanabel,4b013c4bf964a520e64122e3,0,"Falafel Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92901,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92901
"Rosenthaler Str. 13",restaurant,92902,52.527406,13.402425,Berlin,"Chèn Chè",4b0141fff964a520ef4122e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92902
"Kollwitzstr. 104",restaurant,92911,52.539355,13.421360850334,Berlin,Zweistrom,4b01c059f964a520244522e3,0,"Falafel Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92911,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92911
"Danneckerstr. 10",restaurant,92914,52.502527645192,13.45409989357,Berlin,"Pane & Vino",4b028bf0f964a520e44822e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92914,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92914
"Reuterstr. 40",restaurant,92915,52.491221158509,13.42924118042,Berlin,Goldberg,4b028c31f964a520e64822e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=92915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92915
