address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,accommodation,202666,42.746738902006,10.231299489912,Tuscany,"Residence Elite",5200f41d498ebd321dbdca77,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202666,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202666
"Via delle Fornaci 311",accommodation,202668,42.747563687118,10.230610370636,Tuscany,"Residence Le Fornaci‎ Marina di Campo Isola d'Eba",4bfad72b8f32ef3b87f904aa,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202668,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202668
"via per Portoferraio, 319",accommodation,202670,42.749233956538,10.234644412994,Tuscany,"Hotel Elba ***",4e1b02a66284c069739abe45,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202670
,accommodation,202679,42.744512,10.23358,Tuscany,"Agenzia Margherita Viaggi",4e3401dad164be7ec59fc89f,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=202679,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202679
,accommodation,202680,42.742410117752,10.233385504956,Tuscany,"hotel tre colonne",50434b31e4b09fb67b7d3dbf,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202680,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202680
"Via delle Ginestre, 31",accommodation,202681,42.786904754228,10.241987411354,Tuscany,"Hotel del Golfo",4e4053fa483b04e17abadad5,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202681,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202681
,accommodation,202682,42.787246028625,10.23573985887,Tuscany,"Hotel Desiree - Loc. Spartaia",4e6a8bdeb993d5439f51284c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202682,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202682
"loc. Spartaia",accommodation,202683,42.78731982641,10.236260015225,Tuscany,"Hotel Desiree",4be3b5811dd22d7f176a97bd,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202683
"Localita' La Pila",accommodation,202688,42.764028057137,10.23672580719,Tuscany,Aviotel,4c596f46ec2520a1d1f44e12,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202688
"Viale degli Etruschi",accommodation,202696,42.748041,10.237345,Tuscany,"Residence SudOvest",4e4033b1e4cdab9b9366a07b,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202696
"Localita La Pilla",accommodation,202700,42.783174801441,10.244686971438,Tuscany,"Aviotel Residence Hotel",4e30087bb0fbdc2b6506e81c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202700,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202700
,accommodation,202701,42.787172,10.244688,Tuscany,"Hotel Il Delfino",505c927de4b0c1f8b619acb9,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202701,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202701
