address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Via Pietro Rosa 18",restaurant,744,41.730036655169,12.284550553739,Rome,"Bar Scala Paradiso",4b80326cf964a520665b30e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=744,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=744
760,"Gran Caffè Mazzini","Piazza Mazzini, 16",restaurant,Rome,41.915472759212,12.464002188496,http://tour-pedia.org/api/getPlaceDetails?id=760,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=760
"Via dei Durantini, 283/A",restaurant,764,41.920401125741,12.546279430389,Rome,"Gelateria Sahara",4b855780f964a520d55731e3,0,"Ice Cream Shop",http://tour-pedia.org/api/getPlaceDetails?id=764,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=764
"Via di Acilia 172",restaurant,770,41.782906,12.359512,Rome,"Ristorante I Cavalieri del Buongusto",4b880af0f964a52041db31e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=770,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=770
"Via Girolamo Savonarola, 8",restaurant,772,41.910174,12.451793,Rome,Fabrica,4b88646ef964a52080f431e3,0,"Tea Room",http://tour-pedia.org/api/getPlaceDetails?id=772,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=772
779,Aristocampo,"Piazza della Cancelleria, 93",restaurant,Rome,41.8960687414,12.471863001868,http://tour-pedia.org/api/getPlaceDetails?id=779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=779
"Via degli Stradivari, 35",restaurant,790,41.874448356709,12.468128487897,Rome,McDonald's,4b8fa5d3f964a520665b33e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=790,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=790
,restaurant,792,41.928488,12.462551,Rome,"Hostaria Lo Sgobbone",4b8fb3bbf964a520d85d33e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=792,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=792
"Via Marziale 37-41",restaurant,799,41.912763450495,12.442147058095,Rome,"Ristorante Claudia Caselli",4b929d52f964a520fd0934e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=799,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=799
"Via Alberto da Giussano, 64/F",restaurant,801,41.888840375225,12.534735406863,Rome,"Sotto Sopra",4b941843f964a520be6734e3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=801,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=801
