address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Umm Al Sheif Rd",restaurant,114755,25.173095,55.222073,Dubai,"Central Perk",4b2766b3f964a520398624e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=114755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114755
"AlWasl Road",restaurant,114756,25.214614140596,55.258553624153,Dubai,"McDonald's - ماكدونالدز",4b276e0ef964a520628624e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114756,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114756
"Dubai Internet City",restaurant,114758,25.093799637609,55.159134864807,Dubai,Kamat,4b28c070f964a520fb9424e3,0,"Indian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114758,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114758
"Oud Metha Road - Next to Lamcy Plaza",restaurant,114759,25.234622600605,55.309295654297,Dubai,"Barbeque Delights باربيكيو ديلايتس",4b29f5fcf964a52067a424e3,0,"BBQ Joint",http://tour-pedia.org/api/getPlaceDetails?id=114759,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114759
"Al Mankhool",restaurant,114763,25.252410525195,55.288481712341,Dubai,"Gazebo مطعم جازيبو",4b2df8a4f964a52042dc24e3,0,"Indian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114763,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114763
"Al Fattan Marine Towers",restaurant,114764,25.079747844119,55.136540653963,Dubai,Wagamama,4b2e029cf964a52060dc24e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114764,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114764
"Jumaira Road",restaurant,114765,25.17315029663,55.218191742897,Dubai,"KFC دجاج كنتاكي",4b30a95ff964a520befa24e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114765,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114765
"Dubai Festival City",restaurant,114769,25.223771950026,55.360064506531,Dubai,"Ace Hardware ايس هاردوير",4b34cbe6f964a520972825e3,0,"Hardware Store",http://tour-pedia.org/api/getPlaceDetails?id=114769,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114769
"Emirates Towers",restaurant,114770,25.217404749087,55.282516479492,Dubai,"The Noodle House مطعم نودل هاوس",4b37b0a3f964a520634425e3,0,"Chinese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114770,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114770
"Dubai Marina Mall",restaurant,114771,25.256671069887,55.29022790401,Dubai,"Starbucks marina",4b3853e5f964a5209d4d25e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114771,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114771
"Mina Road",restaurant,114772,25.242240770328,55.27631521225,Dubai,"Special Kabab كباب خاص",4b388031f964a520504e25e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114772,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114772
"The Walk",restaurant,114773,25.076352971969,55.132699012756,Dubai,"Kosebasi Restaurant مطعم كوزباشي التركي",4b3b3ba2f964a520a77125e3,0,"Turkish Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114773,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114773
JBR,restaurant,114774,25.076629922592,55.133171081543,Dubai,"Starbucks ستاربكس",4b3b3bfef964a520ae7125e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114774,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114774
"Al Bustan Rotana Dubai",restaurant,114776,25.247277234333,55.344936847687,Dubai,"Benihana @ Al Bustan Rotana Dubai",4b3b8218f964a520da7425e3,0,"Japanese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114776,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114776
"Emaar Business Park",restaurant,114777,25.095925322512,55.167871674823,Dubai,Oregano,4b3c92eaf964a520438525e3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=114777,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114777
"The Dubai Mall, 2nd Floor",restaurant,114782,25.19881080952,55.279694795609,Dubai,"Caribou Coffee",4b3f7abef964a5208da725e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114782,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114782
"Deira City Center ديرة ستي سنتر",restaurant,114783,25.251634238041,55.332480669022,Dubai,"Starbucks Coffee مقهى ستاربكس",4b407501f964a52050b825e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=114783,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114783
"Panorama Hotel",restaurant,114787,25.255014169519,55.293008175188,Dubai,"Palm Court Restaurant",4b460c7ef964a520ed1426e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=114787,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114787
"Jumeirah Beach Residence, JBR Walk",restaurant,114789,25.076260654955,55.132312774658,Dubai,"Paul Cafe كافيه باول",4b489532f964a520d24f26e3,0,"Breakfast Spot",http://tour-pedia.org/api/getPlaceDetails?id=114789,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114789
"Al Wasl Road",restaurant,114790,25.185090437606,55.238238573074,Dubai,"Al Reef Bakery مخبز الريف اللبناني",4b48b587f964a5209b5326e3,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=114790,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114790
"Souq Al Bahar",restaurant,114796,25.194432496812,55.276154279709,Dubai,"The Meat Company",4b4c36c6f964a520abaf26e3,0,Steakhouse,http://tour-pedia.org/api/getPlaceDetails?id=114796,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114796
"Al Maktoum Rd",restaurant,114798,25.262647347909,55.316687822342,Dubai,"喜作 (Kisaku Japanese Restaurant)",4b4d566ef964a520f5d026e3,0,"Sushi Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114798
"The Walk",restaurant,114807,25.077086646812,55.133986473084,Dubai,Jedoudna,4b50403af964a520241f27e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114807,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114807
"Ibn Battuta Mall",restaurant,114811,25.047401,55.122467,Dubai,Finz,4b50afabf964a520772d27e3,0,"Mediterranean Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114811,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114811
"Warehouse 209, 318 Street",restaurant,114812,25.112569879539,55.21900177002,Dubai,"The Shelter",4b516d3af964a520094d27e3,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=114812,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114812
"Souk Madinat",restaurant,114814,25.133606398604,55.186029847264,Dubai,Cinnabon,4b5187ccf964a520114f27e3,0,"Donut Shop",http://tour-pedia.org/api/getPlaceDetails?id=114814,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114814
"The Village Mall, Beach Rd",restaurant,114818,25.229983532174,55.261348485947,Dubai,"Hey Sugar Bakeshop",4b51aa7ef964a520095227e3,0,"Cupcake Shop",http://tour-pedia.org/api/getPlaceDetails?id=114818,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114818
"The Walk",restaurant,114821,25.075965622994,55.132127316697,Dubai,Napoletana,4b533122f964a520bb9127e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114821,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114821
"1A St",restaurant,114822,25.093578747063,55.168308331447,Dubai,"Mashawi Lebanese Restaurant",4b534811f964a520af9527e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114822,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114822
"Dubai Marina",restaurant,114833,25.084860414784,55.148373842239,Dubai,"Dubai Marina Walk ممشى مرسى دبي",4b55699ef964a520b6e327e3,0,"Harbor / Marina",http://tour-pedia.org/api/getPlaceDetails?id=114833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114833
